"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"CSGP","CoStar Group, Inc.","Real Estate","Real Estate Services","11972988928","11950989312","418.85715","16.328894","0.11","1.5084631","3.5090823","3.503","43.937","","","0.0","","","3412000000","0.225","0.78634","0.0033399998","0.00733","272000000","0.00303","-0.00158","14.526","1215000064","1155000064","202200000","529000000","2.196","","29.32","30.25","97.43","28.54","33.547","55.0991","0.72","7422947","408355715","402761242","0.8809523809523809"
"COST","Costco Wholesale Corporation","Consumer Defensive","Discount Stores","419832528896","418160050176","47.61972","41.840973","4.65","25.39514","1.4300107","1.424","30.323","0.62","5.88","0.2701","0.59","1777593600","293586993152","0.215","0.12876001","0.036730003","0.0301","13790000128","0.29152","0.086660005","60.257","11125999616","10227999744","6954375168","15000000512","1.072","0.455","946.68","952.54","1096.5","844.06","996.1536","957.6227","0.868","2220319","443478804","440916269","1.0"
"CRH","CRH plc","Basic Materials","Building Materials","72746958848","91409956864","20.198517","16.218874","2.27","3.1534586","1.9113256","2.402","12.055","1.43","1.56","0.2783","2.21","1778803200","38060998656","0.091","0.36089","-0.00041","0.09645","7583000064","0.15812","0.060500003","83.227","3240000000","20427999232","786124992","5667999744","1.59","","108.87","112.32","131.55","91.22","109.5532","115.46765","1.187","4900466","668200216","666549761","0.9761904761904762"
"CRWD","CrowdStrike Holdings, Inc.","Technology","Software - Infrastructure","189118742528","185428754432","","119.03224","5.71","40.808018","37.12433","36.4","3125.959","","","0.0","","","5094199808","0.256","0.75136","-0.022079999","-0.00598","59319000","-0.0024899999","-0.0100300005","17.568","4552800768","821342976","1926365056","1819179008","1.531","","742.91","701.09","785.66","342.72","600.519","497.5676","1.244","3402968","254564820","250041203","0.8571428571428571"
"CCI","Crown Castle Inc.","Real Estate","REIT - Specialty","34318217216","64142221312","33.177216","26.552078","1.35","-17.854223","8.145791","15.225","23.495","5.41","4.25","1.7932","4.92","1781481600","4212999936","-0.048","0.73819","0.47722998","0.25136","2729999872","","0.04048","","55000000","29878999040","1202875008","2924999936","0.267","","78.63","82.62","115.76","75.96","88.577","89.1528","0.948","3777984","436451983","435504882","0.9285714285714286"
"CSX","CSX Corporation","Industrials","Railroads","89209241600","107535245312","29.453987","21.959171","2.17","6.5704117","6.3040943","7.599","16.232","1.17","0.56","0.3252","1.31","1780012800","14151000064","0.017","0.46816003","0.36157","0.21553","6624999936","0.23684","0.07084","143.06","1108999936","19428999168","1129874944","4630000128","0.966","0.265","48.01","47.66","48.42","31.8","45.7966","39.51255","1.222","12807949","1858138856","1854403997","1.0"
"CMI","Cummins Inc.","Industrials","Specialty Industrial Machinery","95362875392","101441863680","35.844917","20.371037","1.65","7.721072","2.8135622","2.993","20.272","1.16","8.0","0.4062","2.31","1779408000","33894000640","0.027","0.25847998","0.09764","0.07886","5004000256","0.21993999","0.07273","61.621","3182000128","8240000000","1688625024","3932999936","1.709","-0.21","691.09","685.87","737.76","322.45","673.2112","552.13245","1.24","981292","137989067","137402613","1.0"
"CVS","CVS Health Corporation","Healthcare","Healthcare Plans","132160552960","198884556800","45.429825","12.355429","0.29","1.7023585","0.32582515","0.49","12.905","2.57","2.66","1.1667","3.23","1776902400","405617999872","0.061","0.13387999","0.04124","0.00723","15411999744","0.037520003","0.026659999","100.912","11802000384","78345003008","5201625088","10332000256","0.866","0.631","103.58","104.34","106.15","58.5","91.778","81.12295","0.623","8322165","1275927307","1273260619","1.0"
"DHR","Danaher Corporation","Healthcare","Diagnostics & Research","136444018688","150435020800","37.2882","20.93387","1.26","2.5766525","5.50666","6.071","18.958","0.83","1.6","0.2636","0.44","1782432000","24778000384","0.037","0.58992","0.22937","0.14887999","7935000064","0.0708","0.0419","37.17","5701000192","19683999744","4568500224","6439000064","1.868","0.098","192.78","196.19","242.8","160.93","178.7284","203.94315","0.834","4582169","707770627","630637784","1.0"
"DRI","Darden Restaurants, Inc.","Consumer Cyclical","Restaurants","23559849984","31291510784","19.68421","16.605314","1.87","10.650857","1.7833644","2.369","14.562","2.98","6.12","0.5747","3.0","1783641600","13210900480","0.137","0.21667999","0.14335","0.09134","2148900096","0.53718","0.07817","362.378","219500000","7999499776","1075412480","1848300032","0.314","0.36","205.7","213.72","222.56","169.0","201.3782","195.8764","0.587","1233980","114535003","113792508","1.0"
"DDOG","Datadog, Inc.","Technology","Software - Application","88481030144","85007458304","621.425","87.0136","1.49","22.17791","24.095938","23.15","2454.097","","","0.0","","","3672030976","0.322","0.79906","0.00797","0.03695","34639000","0.039300002","-0.0021600001","32.221","4758617088","1285052032","936726528","1113216000","3.397","1.04","248.57","239.77","278.705","98.01","199.9442","154.2289","1.553","5807526","330825798","328914334","0.9047619047619048"
"DVA","DaVita Inc.","Healthcare","Medical Care Facilities","14101444608","28462696448","21.186113","12.786875","0.67","-19.246605","1.0192523","2.057","10.192","","","0.0","","","13835087872","0.06","0.32454","0.13864","0.056479998","2792761088","0.80981004","0.07496","1261.331","666545984","13220841472","999662976","2027321984","1.417","0.435","219.7","217.04","221.59","101.0","188.092","144.6868","0.908","851334","64185000","34176228","0.9047619047619048"
"DECK","Deckers Outdoor Corporation","Consumer Cyclical","Footwear & Accessories","14065863680","12533808128","14.42735","12.20613","1.3","5.6717253","2.570377","2.29","9.363","","","0.0","","","5472295936","0.096","0.57703996","0.14002","0.18714","1338675968","0.40859002","0.2175","15.01","1907249024","375193984","858725120","1181954944","3.545","-0.048","101.28","104.56","126.5","78.91","105.4228","102.71505","1.146","2040011","138880957","137650472","0.9047619047619048"
"DE","Deere & Company","Industrials","Farm & Heavy Construction Machinery","169150906368","208796893184","35.462933","27.418762","1.87","6.172053","3.5733337","4.411","24.239","1.03","6.48","0.3671","1.24","1782777600","47337000960","-0.111","0.25965","0.17479","0.10104","8613999616","0.18349001","0.03828","376.022","8830000128","48473001984","1098749952","7933000192","2.213","-0.085","626.63","613.24","674.19","433.0","575.7544","531.43964","0.928","1284606","269937425","269397550","1.0"
"DELL","Dell Technologies Inc.","Technology","Computer Hardware","267897094144","289055047680","33.01035","19.371727","0.66","-191.68283","1.9992023","2.157","20.551","0.61","2.52","0.1757","","1784592000","134001999872","0.875","0.19212","0.088570006","0.062750004","14065000448","","0.07004","","11580999680","31924000768","5434124800","12469999616","0.946","2.825","414.61","399.49","469.47","110.22","310.3352","182.4106","1.378","8777907","325046693","302698837","0.9285714285714286"
"DAL","Delta Air Lines, Inc.","Industrials","Airlines","61212164096","77227081728","13.6014595","11.568754","0.21","2.987846","0.93915373","1.185","9.933","0.83","0.78","0.103999995","2.3","1783555200","65178001408","0.129","0.19900998","0.03179","0.068670005","7775000064","0.2499","0.04341","105.021","5053000192","21398999040","3093374976","8396000256","0.418","","93.17","92.57","95.14","48.24","76.7142","67.5558","1.313","8944880","656994340","648977848","0.9761904761904762"
"DVN","Devon Energy Corporation","Energy","Oil & Gas E&P","48431398912","33031585792","11.69638","7.66585","2.92","1.6901466","3.0263948","2.064","4.914","2.48","1.04","0.2674","5.09","1781481600","16003000320","-0.008","0.46929002","0.06856","0.14172","6721999872","0.15178001","0.060739998","56.404","1763000064","8702000128","1600499968","6424000000","1.006","-0.753","41.99","42.21","52.71","31.45","46.1498","40.8606","0.419","14616526","1153403107","617037772","1.0"
"DXCM","DexCom, Inc.","Healthcare","Medical Devices","27003394048","25972989952","30.034338","22.702501","1.31","9.133386","5.604806","5.391","20.098","","","0.0","","","4817900032","0.15","0.61504","0.2142","0.19311","1292300032","0.35624","0.09651","46.833","2415200000","1384800000","1056637504","1782499968","1.948","0.922","69.98","70.14","89.98","54.11","67.3624","67.2363","1.443","5594176","385872977","384514704","0.9047619047619048"
"FANG","Diamondback Energy, Inc.","Energy","Oil & Gas E&P","50788302848","70679306240","186.1237","10.2005415","56.78","1.3924861","3.5125737","4.888","6.964","2.44","4.4","4.1327","4.05","1778716800","14458999808","0.042","0.72246003","0.0579","0.01964","10149000192","0.0047400002","-0.00122","32.594","174000000","13898000384","1397250048","8231000064","0.561","-0.984","180.54","179.91","214.51","134.3","195.374","168.17635","0.391","2758298","281313297","205395278","1.0"
"DLR","Digital Realty Trust, Inc.","Real Estate","REIT - Specialty","68170289152","86718808064","50.551723","66.54005","13.01","2.937559","10.796606","13.734","30.02","2.56","4.88","1.2944","3.4","1781481600","6314048000","0.167","0.55342996","0.17191","0.21823","2888658944","0.05688","0.01255","76.592","2464262912","19452149760","3278001664","2545472000","1.227","0.676","190.58","193.0","208.14","146.23","192.4554","175.24155","1.046","2303733","351406070","329007447","1.0"
"DG","Dollar General Corporation","Consumer Defensive","Discount Stores","25923340288","40368631808","16.622347","14.67538","1.71","2.9314044","0.60181373","0.937","11.917","2.01","2.36","0.33380002","1.62","1783382400","43075354624","0.034","0.30827","0.05919","0.03632","3387527936","0.1891","0.04632","178.649","1353112960","15798401024","1882562304","3503533056","1.169","0.124","117.52","119.51","158.23","95.11","112.1132","121.11345","0.256","3522836","220586647","218718278","1.0"
"DLTR","Dollar Tree, Inc.","Consumer Defensive","Discount Stores","23564449792","30150447104","19.682184","16.027983","1.55","6.7618837","1.1932636","1.527","12.535","","","0.0","","","19747899392","0.072","0.36991","0.09088001","0.06514","2405299968","0.33976","0.067389995","216.518","1007299968","7593299968","1443624960","2615200000","1.161","0.095","122.62","123.87","142.4","84.71","103.556","109.88925","0.659","3821917","192174588","191586534","0.9047619047619048"
"D","Dominion Energy, Inc.","Utilities","Utilities - Regulated Electric","60844675072","118254723072","20.40708","18.133778","3.02","2.1597152","3.4870005","6.777","14.351","3.86","2.67","0.78760004","4.45","1780012800","17449000960","0.231","0.47263","0.28751","0.16929","8240000000","0.09787","0.03086","154.901","352000000","52214001664","-9948250112","5059999744","0.777","-0.102","69.18","69.39","70.17","55.2","65.4052","62.149","0.642","6782096","879512484","877714081","1.0"
"DPZ","Domino's Pizza, Inc.","Consumer Cyclical","Restaurants","9780652032","14683503616","16.918873","14.055705","1.45","-2.5216749","1.9645655","2.949","14.371","2.71","7.96","0.41509998","1.25","1781481600","4978531840","0.035","0.28701","0.19344999","0.118879996","1021726976","","0.32489","","232922000","5135773184","524712736","774940992","1.603","-0.046","294.05","298.18","496.0","282.0","320.6964","384.8214","0.971","948704","33261870","30571317","0.9523809523809523"
"DASH","DoorDash, Inc.","Consumer Cyclical","Internet Retail","80529539072","78295531520","87.59242","23.636208","4.08","7.900992","5.470385","5.319","57.997","","","0.0","","","14721000448","0.331","0.51763","0.052529998","0.0629","1350000000","0.09922","0.03309","32.194","5533000192","3287000064","2295624960","2390000128","1.426","-0.061","184.82","183.09","285.5","143.3","165.8946","200.1847","1.811","4903407","411336610","376574263","0.9047619047619048"
"DOV","Dover Corporation","Industrials","Specialty Industrial Machinery","30164156416","31812354048","28.0","19.362741","1.88","4.0273285","3.6429546","3.842","17.049","0.93","2.08","0.2594","1.25","1780012800","8280135168","0.101","0.40041","0.16395001","0.13304","1865912960","0.14998001","0.07056","43.927","1641916032","3290113024","840764352","1367559936","1.865","0.053","224.0","225.96","237.54","158.97","218.7422","201.83105","1.173","967655","134661414","133910003","1.0"
"DOW","Dow Inc.","Basic Materials","Chemicals","20123101184","36942102528","","13.040391","38.89","1.3196578","0.5116346","0.939","13.983","5.01","1.4","7.0","6.02","1780012800","39331000320","-0.061","0.06255","0.0001","-0.07244","2641999872","-0.15262","-0.00135","117.133","4329999872","19634999296","-675875008","2064999936","1.848","","27.92","29.04","42.74","20.402","35.6886","29.79815","0.405","13231303","720741438","718961207","0.9523809523809523"
"DHI","D.R. Horton, Inc.","Consumer Cyclical","Residential Construction","46572277760","51870978048","15.435149","13.647382","1.39","1.9807031","1.3965372","1.555","12.152","1.1","1.8","0.1596","0.96","1778112000","33348399104","-0.023","0.21597","0.11257","0.09513","4268600064","0.13084","0.07298","27.453","1917900032","6643400192","2875425024","3651899904","6.37","-0.132","164.23","166.29","184.55","127.79","150.5462","152.14705","1.382","2459661","283579613","250678706","1.0"
"DTE","DTE Energy Company","Utilities","Utilities - Regulated Electric","32040521728","58779521024","25.332237","18.433918","2.14","2.6000643","1.940086","3.559","16.572","3.03","4.66","0.7418","3.27","1789948800","16515000320","0.158","0.28689","0.10231","0.07654","3547000064","0.10423","0.027780002","218.787","238000000","26972000256","-2188124928","3295000064","0.953","-0.444","154.02","154.43","155.06","126.23","145.5246","140.479","0.393","1420620","208028313","206923683","1.0"
"DUK","Duke Energy Corporation","Utilities","Utilities - Regulated Electric","100045586432","192108576768","19.71275","17.901432","2.72","1.8667268","3.0577214","5.871","11.658","3.32","4.26","0.65230006","3.83","1778803200","32718999552","0.113","0.5105","0.25507","0.15706","16478000128","0.09661","0.02782","161.495","2140000000","91208998912","-2246500096","11665000448","0.661","0.12","128.33","128.4","134.49","113.9","125.0952","124.22515","0.379","3375211","779596217","777561471","1.0"
"DD","DuPont de Nemours, Inc.","Basic Materials","Specialty Chemicals","18327535616","21252386816","119.07018","17.264404","1.72","1.3208649","2.6492534","3.072","13.685","1.77","2.4","3.2104998","2.05","1788134400","6918000128","0.043","0.35009998","0.13801","-0.00419","1552999936","0.00896","0.01983","22.594","710000000","3216999936","-124750000","1214000000","2.683","","135.74","137.22","157.98","85.01674","142.6302","128.19084","1.076","1263252","135019401","136066551","0.9761904761904762"
"ETN","Eaton Corporation plc","Industrials","Specialty Industrial Machinery","158527356928","179653361664","39.98629","25.94542","3.04","8.038513","5.558073","6.299","28.323","1.08","4.4","0.4129","1.55","1778198400","28522000384","0.168","0.37105","0.16104999","0.13986","6343000064","0.20844999","0.07022","110.463","751000000","21833000960","2646500096","4741000192","1.193","-0.094","408.26","402.68","436.74","311.92","406.7018","370.6911","1.192","2586815","388300000","387663188","1.0"
"EBAY","eBay Inc.","Consumer Cyclical","Internet Retail","49195200512","52541198336","24.954956","16.383238","1.68","11.200971","4.239504","4.528","17.625","1.12","1.24","0.2725","1.66","1780012800","11603999744","0.195","0.71786004","0.23146999","0.17615","2980999936","0.42875","0.085930005","163.327","3860000000","7206000128","1200375040","2172999936","1.219","0.071","110.8","107.87","119.31","73.68","108.6884","93.99385","1.372","5293687","444000000","441309360","1.0"
"ECHO","EchoStar Corporation","Communication Services","Telecom Services","29224792064","56996806656","","-884.5614","1.33","","1.9742854","3.85","35.903","","","0.0","","","14802719744","-0.052","0.27082002","0.08908","-0.97559","1587501952","-1.1228399","0.00397","515.06","1516103040","29242023936","-457875616","-67845000","0.302","","100.84","97.3","147.25","26.04","121.688","103.57335","0.963","8634093","158465020","136568810","0.8333333333333334"
"ECL","Ecolab Inc.","Basic Materials","Specialty Chemicals","78408491008","87183286272","37.75068","29.010075","2.63","7.8377314","4.765807","5.299","21.575","1.05","2.92","0.3735","1.06","1781568000","16452299776","0.1","0.44374","0.16933","0.12798999","4040900096","0.22427","0.08009","92.369","519800000","9266499584","1586424960","3029100032","0.991","0.078","278.6","283.65","309.27","243.15","261.6038","270.3701","0.913","1659141","281437502","280835226","1.0"
"EIX","Edison International","Utilities","Utilities - Regulated Electric","29036552192","73212551168","8.202174","11.588159","3.57","1.684563","1.4807768","3.734","8.54","4.65","3.51","0.3707","4.58","1783382400","19608999936","0.077","0.58677","0.27492002","0.18124","8573000192","0.18864","0.039","226.101","168000000","42696998912","-1134000000","6002999808","0.74","-0.632","75.46","75.67","76.22","49.14","70.8124","64.53525","0.661","2706795","384793941","363360918","1.0"
"EW","Edwards Lifesciences Corporation","Healthcare","Medical Devices","52501442560","49532841984","49.286488","27.07518","2.18","5.094139","8.328936","7.858","26.021","","","0.0","","","6303499776","0.167","0.77866","0.31219998","0.1739","1903600000","0.1046","0.08269","6.806","3671500032","702899968","902137472","1358599936","4.421","0.082","91.18","90.78","92.88","72.3","84.5334","82.225","0.866","5203638","575800000","573991988","0.9047619047619048"
"EA","Electronic Arts Inc.","Communication Services","Electronic Gaming & Multimedia","51416592384","50290593792","58.418804","21.353102","1.27","7.600356","6.8273263","6.678","33.866","0.37","0.76","0.2165","0.52","1779840000","7530999808","0.119","0.78967005","0.24009001","0.11778","1484999936","0.1349","0.05696","27.41","2980000000","1854000000","2219124992","2552999936","1.046","0.853","205.05","205.25","205.69","146.97","202.3148","200.34975","0.645","1906173","250751484","212331342","1.0"
"ELV","Elevance Health, Inc.","Healthcare","Healthcare Plans","84265517056","79174516736","16.44892","13.2671175","1.45","1.9212259","0.42045304","0.395","9.27","1.77","6.88","0.2903","1.36","1781049600","200416002048","0.026","0.25891","0.05303","0.02616","8541000192","0.12086","0.03979","72.299","37072998400","31842000896","4298625024","7605000192","1.479","-0.168","388.03","395.18","426.98","273.71","383.7934","343.54926","0.682","1738880","217162380","216706339","1.0"
"EME","EMCOR Group, Inc.","Industrials","Engineering & Construction","36267765760","35793739776","27.320026","24.929924","0.42","9.360389","2.0435672","2.017","19.339","0.16","1.3","0.038599998","0.3","1776297600","17747283968","0.197","0.19294001","0.08726","0.07537","1850836992","0.39229","0.117539994","13.355","916419968","516518016","891520000","1194150016","1.26","0.3","814.41","798.1","951.96","516.91","859.614","731.6839","1.124","390531","44440278","43882997","1.0"
"EMR","Emerson Electric Co.","Industrials","Specialty Industrial Machinery","79993479168","92275482624","33.136894","19.907032","2.0","3.939971","4.36741","5.038","15.706","1.55","2.22","0.50119996","2.02","1778803200","18315999232","0.029","0.52669996","0.24244","0.13354","5874999808","0.12328","0.06678","69.182","1791000064","14056999936","3272250112","3558000128","0.868","0.279","142.82","143.49","165.15","122.64","141.0352","138.46796","1.246","2943931","560100000","557999625","1.0"
"ETR","Entergy Corporation","Utilities","Utilities - Regulated Electric","54279008256","84056809472","29.67602","22.951609","2.29","3.0702844","4.0849867","6.326","15.31","2.2","2.56","0.6327","3.46","1777593600","13287438336","0.12","0.46976003","0.18648","0.13414","5490236928","0.10751","0.027660001","192.883","3572052992","34058442752","-3913097728","5443426816","0.957","0.012","116.33","115.91","118.45","80.11","112.1542","101.7291","0.497","3572787","466595090","455350620","1.0"
"EOG","EOG Resources, Inc.","Energy","Oil & Gas E&P","70269681664","74726678528","12.972467","8.937735","1.06","2.283","2.9813187","3.17","5.937","3.09","4.08","0.3923","2.65","1784246400","23569999872","0.156","0.61994","0.37877998","0.23322001","12586000384","0.18195","0.08968","26.873","3848999936","8305999872","2864250112","10721000448","1.716","0.396","131.93","132.6","151.87","101.59","135.9354","121.16085","0.256","4014428","532628530","530865530","1.0"
"EQT","EQT Corporation","Energy","Oil & Gas E&P","32524857344","41858985984","9.867172","11.539452","2.39","1.294853","3.4733465","4.47","5.461","1.27","0.66","0.1224","0.49","1778025600","9364126720","0.499","0.80966","0.57368","0.35074002","7665675776","0.13402","0.07727","20.816","326568000","5992411136","2503225856","6439832064","0.658","4.9","52.0","52.7","68.24","48.47","55.5142","56.58625","0.543","7486234","625478000","619917501","1.0"
"EFX","Equifax Inc.","Industrials","Consulting Services","19129028608","24148111360","27.917255","15.441726","1.56","4.166207","3.0453448","3.844","12.519","1.41","2.24","0.36270002","0.73","1779408000","6281399808","0.143","0.56124","0.17448","0.11123","1928899968","0.1437","0.0627","113.353","183400000","5308100096","1024662528","1633699968","0.607","0.34","158.57","158.48","275.91","150.75","167.7744","200.71616","1.314","1768595","119072409","118565161","1.0"
"EQIX","Equinix, Inc.","Real Estate","REIT - Specialty","107024080896","129020076032","75.202354","56.45068","3.58","7.4851704","11.234945","13.544","30.131","1.82","19.7","1.3299","1.86","1779235200","9525999616","0.121","0.51606","0.24343","0.14928001","4281999872","0.10059","0.03495","162.961","1362000000","23335999488","2725125120","3819000064","1.178","0.2","1085.17","1091.3","1128.68","720.62","1079.7626","903.83167","0.97","568495","98624248","98241586","1.0"
"EQR","Equity Residential","Real Estate","REIT - Residential","26404933632","34581835776","27.335999","43.528934","16.1","2.403376","8.482163","11.109","18.275","4.11","2.81","1.1118","3.81","1782691200","3112995072","0.025","0.62775004","0.27398002","0.30632","1892307968","0.08671","0.02706","78.42","34677000","8643318784","1416540928","1623752960","0.115","-0.646","68.34","67.6775","69.03","57.57","65.6128","62.73495","0.764","2938838","374712144","336886091","1.0"
"ERIE","Erie Indemnity Company","Financial Services","Insurance Brokers","12419365888","12185925632","21.910517","16.95289","2.67","5.2769446","3.0366905","2.98","14.736","2.47","5.85","0.5179","1.8","1783382400","4089769984","0.023","0.17913","0.16876","0.13971","826961984","0.2585","0.14840999","2.108","283062016","49621000","447472992","660430976","1.29","0.087","237.51","238.71","380.67","204.63","224.2822","269.7154","0.307","215400","46189068","25138877","1.0"
"ESS","Essex Property Trust, Inc.","Real Estate","REIT - Residential","20397328384","26024189952","33.32545","49.125244","7.02","3.5012183","10.374924","13.237","20.354","3.5","10.36","1.1586","3.5","1782777600","1966022016","0.064","0.68883","0.35173","0.29132","1278588032","0.105579995","0.03174","121.856","41705000","6857027072","983003264","1080088960","0.3","-0.478","295.93","295.34","296.07","238.46","272.7148","260.2894","0.729","475146","64261739","63555332","1.0"
"EL","The Estée Lauder Companies Inc.","Consumer Defensive","Household & Personal Products","28715663360","34889662464","","24.906488","1.42","7.191266","1.9359308","2.352","14.847","1.76","1.4","4.7143","1.62","1780012800","14833000448","0.046","0.74651","0.14925","-0.01672","2350000128","-0.05949","0.04874","232.908","3126000128","9299999744","1807624960","1798000000","1.268","-0.455","79.37","80.54","121.64","66.22","82.5774","92.9549","1.249","4022630","247287571","246270181","0.9761904761904762"
"EG","Everest Group, Ltd.","Financial Services","Insurance - Reinsurance","14277038080","14228038656","7.3480654","5.963925","0.97","0.939078","0.82350105","0.821","","2.22","8.0","0.16290002","2.12","1781222400","17336999936","-0.047","0.15487","0.20232001","0.11732","","0.13822","0.02655","23.471","3638000128","3588999936","3993250048","2788999936","0.382","2.307","360.79","355.52","368.29","302.44","344.0358","334.3211","0.305","392247","39571602","27049960","0.9523809523809523"
"EVRG","Evergy, Inc.","Utilities","Utilities - Regulated Electric","20056938496","35964436480","23.140959","19.110645","2.42","1.9747623","3.325751","5.963","12.904","3.2","2.78","0.72470003","3.88","1779408000","6030799872","0.05","0.52331","0.21916","0.14626999","2787000064","0.08866999","0.028970001","155.555","18400000","15876299776","-1101750016","1958099968","0.446","0.185","87.01","87.21","87.57","67.3","82.7374","78.72035","0.534","1934225","230513025","229210626","1.0"
"ES","Eversource Energy","Utilities","Utilities - Regulated Electric","27743422464","57968500736","15.796573","14.897643","3.11","1.6778111","1.9911664","4.16","11.833","4.27","3.15","0.65199995","3.86","1779062400","13933251584","0.094","0.5349","0.24872999","0.12549","4898722816","0.10912","0.03292","181.822","270184000","30339694592","587291392","4397302784","0.651","0.074","73.77","73.48","76.41","61.53","69.143","69.8294","0.727","2536052","376080025","375534709","1.0"
"EXC","Exelon Corporation","Utilities","Utilities - Regulated Electric","48244264960","98772262912","17.271063","15.520437","3.05","1.6457243","1.9464321","3.985","11.974","3.56","1.68","0.5934","3.48","1780531200","24785999872","0.079","0.42641","0.22299999","0.11212","8248999936","0.09764","0.028399998","174.794","713000000","51241000960","-2807749888","6777999872","0.939","-0.003","47.15","47.4","50.65","42.47","45.7144","45.95755","0.41","8375019","1023208142","1021437992","1.0"
"EXE","Expand Energy Corporation","Energy","Oil & Gas E&P","20942094336","23781093376","6.513393","9.216648","20.57","1.0752583","1.6164012","1.836","3.203","3.64","3.19","0.2374","4.39","1778716800","12956000256","0.41","0.47955","0.3404","0.24906999","7424000000","0.17568001","0.09668","25.883","2220000000","5058999808","1687624960","5880999936","1.111","","87.54","88.47","126.621","86.37","93.927","104.07392","0.322","3323733","239228849","238149927","0.9761904761904762"
"EXPE","Expedia Group, Inc.","Consumer Cyclical","Travel Services","31839457280","32015456256","23.413946","11.485117","0.86","55.266663","2.0987053","2.11","12.328","0.66","1.76","0.14840001","0.96","1779926400","15171000320","0.147","0.90271","0.07093","0.098079994","2596999936","0.71494","0.05825","256.536","5793999872","4710000128","3478249984","4858999808","0.731","","265.28","262.8","303.8","167.35","237.3498","241.8377","1.257","1692566","114498625","113566089","0.9761904761904762"
"EXPD","Expeditors International of Washington, Inc.","Industrials","Integrated Freight & Logistics","21184239616","20434978816","26.166397","23.694548","3.7","9.360805","1.893893","1.827","17.964","1.0","1.62","0.2488","1.14","1780272000","11185552384","0.044","0.1362","0.10594","0.07475","1137555968","0.36641","0.14173001","24.708","1316497024","564980992","783248512","973113024","1.789","0.163","161.97","160.73","168.52","110.48","156.6136","145.6018","1.047","1167769","130791133","129840281","1.0"
"EXR","Extra Space Storage Inc.","Real Estate","REIT - Industrial","32720078848","46001266688","33.542984","31.253094","6.44","2.3485615","9.406584","13.225","20.134","4.37","6.48","1.4562","3.65","1781481600","3478423040","0.038","0.74831","0.43982","0.27142","2284812032","0.0683","0.03375","98.092","141698000","13941396480","1340995200","1858643968","0.689","-0.106","148.26","149.21","155.19","125.71","144.072","140.1219","1.206","1188385","211260936","208856787","1.0"
"XOM","Exxon Mobil Corporation","Energy","Oil & Gas Integrated","563961528320","609802518528","22.867228","12.5900345","1.13","2.1920764","1.7299008","1.871","10.888","3.03","4.12","0.6801","3.7","1778803200","326008012800","0.026","0.29768","0.06355","0.077649996","56007000064","0.09873","0.04221","18.261","8434999808","47660998656","11630499840","47722000384","1.036","-0.434","136.06","136.54","176.41","105.53","148.5454","135.3061","0.149","18841776","4144947162","4136201323","1.0"
"FFIV","F5, Inc.","Technology","Software - Infrastructure","23163486208","21980536832","33.680065","23.20896","1.7","6.3844743","7.183312","6.816","24.34","","","0.0","","","3224624896","0.11","0.81542","0.22016001","0.21962999","903073984","0.2034","0.081520006","7.12","1442811008","259860992","759182528","1015414976","1.611","0.04","410.56","394.53","414.0","223.76","366.2302","301.5692","1.046","710452","56419247","55848848","0.9047619047619048"
"FDS","FactSet Research Systems Inc.","Financial Services","Financial Data & Stock Exchanges","8511040000","9779430400","15.033462","12.030802","1.1","4.0204444","3.5446994","4.073","10.745","1.99","4.64","0.2831","1.0","1780012800","2401061120","0.071","0.51936","0.29799","0.24481001","910152000","0.28084","0.109139994","72.972","285267008","1553656960","590249344","798905024","1.431","-0.045","233.62","231.74","453.41","185.0","230.7476","252.90524","0.707","975271","36431127","36298518","1.0"
"FICO","Fair Isaac Corporation","Technology","Software - Application","27307755520","30744954880","37.31052","21.633272","0.79","-13.051796","12.105563","13.629","26.436","","","0.0","0.09","1488326400","2255802112","0.387","0.84165","0.58187","0.33675","1163016960","","0.36918","","219419008","3656617984","730540992","907331968","2.223","0.69","1177.52","1182.79","1998.01","870.01","1134.6372","1418.0005","1.283","363900","23190906","22493555","0.9047619047619048"
"FAST","Fastenal Company","Industrials","Industrial Distribution","54416863232","54553763840","41.946903","34.58163","3.4","13.640288","6.4453573","6.462","28.887","1.94","0.92","0.7965","2.16","1777334400","8442800128","0.124","0.44893003","0.2033","0.15392","1888499968","0.33842","0.21195999","11.167","308600000","445500000","903862528","1412099968","4.392","0.138","47.4","47.1","50.63","38.97","45.111","44.33055","0.729","7218742","1148035061","1144763161","1.0"
