"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"RNO.PA","Renault SA","Consumer Cyclical","Auto Manufacturers","7327164416","58419884032","","3.4854734","0.64","0.33306983","0.12650055","1.009","9.717","8.44","2.2","0.6801","5.63","1778198400","57921998848","0.034","0.19048001","0.06416","-0.18872","6012000256","-0.40432","0.01784","315.505","20355000320","70344998912","770875008","2339000064","1.025","","25.28","26.07","41.91","25.28","28.5876","31.9558","0.795","1373875","289840337","171240196","0.9523809523809523"
"SAF.PA","Safran SA","Industrials","Aerospace & Defense","139679465472","139391631360","19.598137","27.33952","2.36","9.454372","4.478485","4.469","23.606","1.01","3.35","0.1689","0.75","1779753600","31189000192","0.125","0.48036","0.13232","0.23010999","5904999936","0.55648","0.04879","34.448","6848000000","5326000128","-1703874944","5720999936","0.929","","336.5","332.7","350.8","262.6","296.008","302.7855","0.974","769191","415094976","314620147","0.9761904761904762"
"SGO.PA","Compagnie de Saint-Gobain S.A.","Industrials","Building Products & Equipment","37985271808","49278545920","13.946043","11.049755","1.41","1.5567781","0.8171863","1.06","7.276","2.97","2.3","0.3806","2.8","1780876800","46483001344","-0.021","0.27836","0.10729","0.06202","6773000192","0.11723","0.05296","72.038","7582000128","18087999488","3115875072","5638000128","1.268","0.069","77.54","80.6","104.65","65.88","77.2312","81.9872","1.212","1293791","489879700","452335119","1.0"
"SAN.PA","Sanofi","Healthcare","Drug Manufacturers - General","90364780544","105729097728","18.922306","8.375581","3.77","1.2487181","1.9082819","2.233","8.243","5.46","4.12","0.9899","3.97","1777939200","47353999360","0.06","0.72357005","0.20002002","0.15954","12826999808","0.06576","0.04666","27.372","5544000000","20021000192","16672499712","10339999744","1.005","-0.117","75.5","75.07","91.15","71.25","76.1354","80.71565","0.275","2514946","1196884513","1087368516","1.0"
"SU.PA","Schneider Electric S.E.","Industrials","Specialty Industrial Machinery","156396847104","171885182976","34.849625","24.040955","1.99","6.461131","3.89512","4.281","21.684","1.52","4.2","0.4889","1.78","1778457600","40151998464","0.042","0.42078","0.17626","0.10368","7927000064","0.15613","0.0678","81.411","4633999872","19908999168","3984000000","6130999808","1.191","-0.062","278.1","276.05","293.7","208.8","273.025","250.539","1.153","1014257","562376233","562222886","1.0"
"GLE.PA","Société Générale Société anonyme","Financial Services","Banks - Regional","56117792768","-396938215424","10.919035","8.6257105","2.14","0.7904208","2.1760361","-15.392","","2.1","1.61","0.24139999","4.4","1780272000","25788999680","0.002","0.0","0.36972","0.23615","","0.08884","0.00448","","760943017984","298519003136","","","","0.141","76.87","76.78","79.07","47.5","71.2002","65.8739","0.993","1921210","730035000","729808689","0.8571428571428571"
"STLAP.PA","Stellantis N.V.","Consumer Cyclical","Auto Manufacturers","14170262528","32133261312","","3.9124","1.15","0.25525862","0.09093586","0.206","-30.808","11.13","0.68","0.84239995","7.3","1745280000","155826995200","0.065","0.057919998","0.02725","-0.13866","-1043000000","-0.30152","-0.016280001","78.657","30392999936","47937998848","-5823000064","-4521999872","1.035","","4.8905","5.024","10.494","4.8805","6.34984","7.664135","0.972","5176863","2897507765","2441411068","0.9523809523809523"
"STMPA.PA","STMicroelectronics N.V.","Technology","Semiconductors","56509530112","55124529152","454.14288","27.521862","0.51","3.6455379","4.56532","4.453","22.138","0.5","0.31","2.25","0.81","1789948800","12378000384","0.23","0.33955002","0.036510002","0.011879999","2489999872","0.00908","0.01523","15.316","4570999808","2783000064","-360500000","2112000000","3.313","-0.333","63.58","62.58","70.85","18.2","55.6755","32.58303","1.565","3630061","888794130","637692012","1.0"
"TEP.PA","Teleperformance SE","Industrials","Specialty Business Services","3022333696","6995328000","6.1880956","3.7210088","1.45","0.7376921","0.296046","0.685","4.364","8.66","4.5","0.5","3.3","1779753600","10209000448","-0.021","0.30953","0.12344","0.04868","1602899968","0.114870004","0.06156","121.284","996000000","4968999936","1051062528","1614000000","1.184","0.086","51.98","51.62","90.72","45.5","60.5216","58.30695","0.585","321670","58144163","37330231","1.0"
"HO.PA","Thales S.A.","Industrials","Aerospace & Defense","45308669952","46965473280","27.088451","17.93911","1.71","5.6859207","2.046795","2.122","15.599","1.8","3.9","0.4674","1.99","1779062400","22136399872","0.071","0.26442","0.104820006","0.07564","3010800128","0.21103","0.03435","76.737","4491100160","6129500160","2076862464","3321799936","0.845","1.512","220.5","216.5","279.3","212.6","232.02","244.559","0.107","288739","205481486","89047751","1.0"
"TTE.PA","TotalEnergies SE","Energy","Oil & Gas Integrated","153351897088","184249647104","11.652027","8.090879","0.64","1.3844639","0.83361095","1.002","5.027","5.22","3.6","0.5884","5.34","1782777600","183960993792","0.034","0.38448003","0.20353001","0.08201","36652998656","0.12512","0.04892","51.304","29866000384","64250998784","10052124672","28141000704","1.076","0.571","68.98","68.36","81.34","49.24","76.006","64.55267","0.045","4991470","2223135446","1804469395","1.0"
"URW.PA","Unibail-Rodamco-Westfield SE","Real Estate","REIT - Retail","14847194112","39545593856","11.794724","10.92053","0.44","0.9274874","4.1858454","11.149","17.311","4.38","4.5","0.4014","","1778803200","3547000064","-0.038","0.69456","0.62315","0.35754","2284400128","0.070539996","0.02744","108.251","2680499968","23487100928","1573374976","2046499968","1.27","6.383","102.85","103.35","106.65","78.58","100.5198","95.2741","1.394","334309","144357751","115331690","0.9761904761904762"
"VIE.PA","Veolia Environnement SA","Industrials","Waste Management","26425702400","48173064192","21.355028","13.830342","1.24","3.7574182","0.5952271","1.085","8.279","4.16","1.5","0.8235","3.47","1778457600","44395999232","","0.17733999","0.07658","0.027409999","5818999808","0.1216","0.029590001","222.535","10145000448","29517000704","1790375040","5152999936","0.861","","36.09","36.23","36.61","27.43","35.1782","31.90775","1.01","1791320","732216771","634521115","0.9523809523809523"
"DG.PA","Vinci SA","Industrials","Engineering & Construction","70168043520","96371425280","14.664741","12.508948","2.64","2.2933125","0.9268981","1.273","7.788","3.84","5.0","0.5491","3.56","1776729600","75702001664","0.052","0.17764","0.13137001","0.064770006","12375000064","0.15433","0.04315","118.763","18498000896","40768999424","7772125184","11886000128","0.853","0.068","126.85","130.1","143.15","112.4","127.341","124.6225","0.751","943666","553157614","408207719","1.0"
