"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"RHM.DE","Rheinmetall AG","Industrials","Aerospace & Defense","45187645440","46695645184","42.733276","17.814259","0.49","8.462551","4.4860168","4.636","23.003","1.21","11.5","0.357","1.29","1778630400","10072999936","0.077","0.53470004","0.09082","0.071779996","2030000000","0.21796","0.060879998","35.86","1328999936","2156999936","827515008","1712000000","1.045","0.256","970.9","946.6","2008.0","928.8","1235.344","1565.554","0.422","266672","46542017","46542017","1.0"
"RWE.DE","RWE Aktiengesellschaft","Utilities","Utilities - Diversified","39959625728","58936926208","17.177914","17.682796","6.85","1.1285772","2.4567862","3.624","55.392","2.14","1.2","0.33740002","2.58","1777852800","16264999936","-0.328","0.37570998","-0.28781","0.1451","1064000000","0.06825","-0.00416","57.294","12954999808","24533999616","-10523374592","5461000192","1.258","-0.974","56.0","54.06","62.0","33.72","57.2092","50.45105","0.582","1833004","713564711","636352651","1.0"
"SAP.DE","SAP SE","Technology","Software - Application","159535267840","157234315264","21.654516","16.170414","1.36","3.542374","4.2722745","4.211","13.55","1.83","2.5","0.3766","1.45","1778025600","37341999104","0.06","0.73719","0.30025998","0.19584","11603999744","0.16350001","0.09082","17.331","10044999680","7862000128","8143750144","8888999936","1.069","0.093","136.64","135.14","269.35","130.62","147.4228","183.01945","0.727","3030830","1167559048","1038838120","1.0"
"G24.DE","Scout24 SE","Communication Services","Internet Content & Information","5141015040","5471868928","20.138504","15.195026","","3.5511918","7.4278274","7.906","16.448","2.07","1.5","0.3657","1.51","1781740800","692129024","0.14","0.75544","0.55232","0.37355","332671488","0.1766","0.092889994","25.206","26500000","364400000","","","0.221","0.406","72.7","72.45","122.8","62.7","72.62","81.066","0.569","365860","70715482","68730922","0.9285714285714286"
"SIE.DE","Siemens Aktiengesellschaft","Industrials","Specialty Industrial Machinery","205330513920","261290213376","27.867496","21.055876","5.35","3.249795","2.5763247","3.278","22.061","2.0","5.35","0.5533","2.72","1770940800","79699001344","-0.0","0.38845003","0.12725","0.09688","11843999744","0.12593001","0.03542","76.352","8664000512","54160998400","-312375008","13027999744","1.393","-0.086","269.2","267.5","280.2","198.0","264.002","243.5755","1.29","1180515","762743366","777281634","1.0"
"ENR.DE","Siemens Energy AG","Industrials","Specialty Industrial Machinery","133634277376","127610109952","60.640926","26.069477","0.58","12.575867","3.3290389","3.179","34.724","0.45","0.7","0.2756","","1772150400","40142000128","0.033","0.18827999","0.11852","0.055430003","3675000064","0.23313999","0.0299","33.549","11694999552","3729999872","4672875008","7793999872","0.912","0.807","157.06","153.92","191.66","83.32","168.754","139.76215","1.9","2694848","850848567","788685264","0.9761904761904762"
"SHL.DE","Siemens Healthineers AG","Healthcare","Medical Devices","38119919616","51757576192","18.41081","13.47918","1.46","2.1028585","1.6526455","2.244","13.217","2.94","1.0","0.5376","1.84","1770336000","23065999360","-0.039","0.38026002","0.12746","0.09083","3916000000","0.11467","0.04123","83.879","1908000000","15317999616","2492000000","3223000064","1.1","-0.043","34.06","34.22","50.0","32.81","34.737","40.978","0.804","1129976","1119198976","178201955","1.0"
"SY1.DE","Symrise AG","Basic Materials","Specialty Chemicals","12185327616","13828129792","48.977528","20.455666","3.28","3.2759657","2.4720283","2.805","18.793","1.43","1.25","0.6742","1.07","1778112000","4929283072","-0.024","0.37627","0.08786","0.050580002","735827968","0.06534","0.04695","70.286","1009803008","2630163968","229320496","772294976","2.523","","87.18","88.16","96.44","64.7","78.4472","74.1332","0.569","437770","139772054","132646475","0.9761904761904762"
"VOW3.DE","Volkswagen AG","Consumer Cyclical","Auto Manufacturers","35772432384","256128434176","5.84439","2.8952873","0.68","0.20306303","0.11178466","0.8","11.722","7.08","5.26","0.5209","6.52","1781827200","320011993088","-0.025","0.14047","0.04413","0.0212","21851000832","0.03105","0.0128999995","137.093","73520996352","279032987648","11546653696","17244000256","1.07","-0.295","71.36","74.28","109.15","71.36","86.8812","94.13305","0.976","932596","206205445","234681377","1.0"
"VNA.DE","Vonovia SE","Real Estate","Real Estate Services","17978130432","62719332352","5.4333334","10.9251585","14.75","0.65029925","3.0263665","10.558","27.138","5.9","1.25","0.3073","4.37","1779408000","5940499968","-0.338","0.60118","0.43331","0.5794","2311099904","0.12595001","0.012560001","129.178","1801500032","41817198592","1957025024","2197100032","0.916","-0.583","21.19","21.56","30.69","19.53","21.6518","24.2938","1.47","3188697","848425239","729671158","1.0"
"ZAL.DE","Zalando SE","Consumer Cyclical","Internet Retail","6492589056","6627723264","57.159092","13.543495","0.81","2.3122184","0.5024174","0.513","12.498","","","0.0","","","12922699776","0.238","0.39845002","-0.026600001","0.0091","530300000","0.04276","0.02444","52.176","1259699968","1407600000","1178249984","831100032","1.09","","25.15","24.92","29.19","18.61","22.4811","23.2729","1.548","1592075","258154635","229128105","0.8809523809523809"
